#{"t_start": 1745873800.6365714, "env_id": "highway-v0"}
r,l,t
13.150604,17,38814.170866
12.636668,16,38834.043452
30.111329,40,38890.044159
23.289615,28,38926.321661
12.822222,17,38944.196953
27.083956,36,38992.651946
28.927046,40,39049.340207
35.298292,40,39104.629917
11.223025,16,39126.696326
1.777778,3,39130.217367
11.198501,15,39150.680597
33.753045,40,39202.419462
17.99122,20,39229.852676
10.298397,13,39247.449362
33.478603,40,39303.073489
29.78074,40,39359.246074
29.66776,40,39410.400886
31.38796,40,39464.548777
30.442819,40,39519.935028
32.817068,40,39574.844275
31.768855,40,39631.284364
29.960678,40,39686.839509
19.747473,25,39721.329053
6.418961,9,39733.477777
35.214108,40,39789.01755
31.107255,40,39844.300002
30.930291,40,39900.52793
32.956919,40,39956.67484
14.258147,17,39979.833048
12.398019,16,40001.781983
32.143096,40,40056.989979
31.281395,40,40112.986114
17.6,23,40142.750219
29.577473,40,40197.824717
32.937705,40,40253.040276
30.510904,40,40309.357873
4.352295,6,40317.055935
32.444662,40,40372.447297
5.94527,8,40382.780173
26.85821,32,40427.135494
11.777859,16,40448.967265
8.685628,11,40463.440272
16.506894,20,40490.862141
14.05889,18,40515.299551
6.060931,8,40524.876049
17.257426,21,40553.5417
12.972299,16,40574.805916
34.039387,40,40631.337925
30.415881,40,40687.880791
28.568541,34,40734.263839
16.460167,20,40760.781035
15.615806,22,40785.92699
1.707864,3,40789.375997
6.980735,10,40802.715991
33.727243,40,40855.276262
35.010629,40,40909.820282
28.560815,40,40951.931727
30.378825,40,41007.585456
30.087299,40,41063.967267
14.486597,16,41080.571019
26.384236,32,41124.041021
5.978867,9,41136.135378
29.700765,40,41192.717519
31.971143,40,41248.846597
31.59698,40,41305.584955
27.808996,33,41350.503122
7.842945,10,41363.531817
30.514069,40,41413.410076
29.710668,40,41469.046662
10.744797,14,41486.183118
21.919358,27,41523.678985
33.695582,40,41575.177841
26.183489,31,41617.965037
18.726568,24,41651.871453
17.350084,21,41680.678186
10.419486,14,41698.440114
2.706836,4,41703.047341
8.8,12,41715.934537
30.785142,40,41771.251167
6.883153,9,41782.953119
13.04021,16,41804.575845
14.403503,16,41824.988348
29.124751,40,41881.982933
33.105263,40,41937.629625
32.053283,40,41991.025512
9.681684,13,42007.703868
29.949523,40,42064.061662
29.513105,40,42119.626045
29.735922,40,42173.392623
2.641184,4,42178.154992
33.560213,40,42234.396413
13.836456,15,42254.737159
28.798109,40,42311.487689
9.487953,12,42327.913269
29.332743,40,42384.215278
31.662333,40,42441.288407
12.822222,17,42463.924505
4.160595,6,42471.152407
22.811936,28,42507.835194
30.457601,40,42564.154099
30.638357,40,42620.04952
33.623188,40,42675.174259
12.941093,16,42694.580619
29.375325,40,42744.392123
8.8,12,42756.646536
15.198501,20,42784.243046
33.705992,40,42839.546613
13.573341,16,42860.273436
21.642954,30,42902.282068
16.665168,20,42929.679743
24.002151,30,42972.232207
19.258913,25,43006.7482
15.770001,20,43034.776893
30.999787,40,43091.575097
22.527862,27,43128.74928
28.617326,40,43185.548636
32.161043,40,43241.84363
12.322557,16,43263.763744
30.276839,40,43316.950564
26.063203,33,43362.936948
19.900178,24,43396.014026
18.078589,21,43424.748733
29.643164,40,43481.380626
28.270427,40,43534.547664
16.629987,21,43563.893925
33.558441,40,43618.091799
23.516862,29,43659.039479
11.838505,13,43676.26441
18.323853,22,43706.811781
12.104583,15,43726.188485
26.412493,34,43773.674816
30.400218,40,43829.51869
23.337184,26,43865.274566
3.015863,4,43869.900412
34.268332,40,43922.418238
22.525032,28,43960.753784
4.193493,6,43968.158139
6.059426,8,43978.826613
29.023315,40,44036.428571
33.860729,40,44089.880087
13.815267,17,44113.457431
31.590474,40,44169.164514
28.106132,40,44223.300777
11.068085,16,44245.427997
28.222436,40,44301.215471
30.863623,40,44357.860026
32.863199,40,44413.830038
13.061639,16,44435.044748
30.057537,40,44483.460574
15.564867,18,44506.556164
28.670081,35,44555.248032
11.288889,15,44574.499925
28.555616,40,44630.672201
33.848948,40,44686.153077
29.594046,40,44743.219488
30.300805,40,44800.338496
8.835103,10,44812.378244
29.975911,40,44869.287068
27.390212,33,44913.348594
31.214936,40,44969.436655
27.759316,40,45026.423506
33.734777,40,45080.391707
4.8,7,45089.043843
29.493346,40,45144.935378
29.39353,40,45201.213326
26.427504,33,45245.596342
29.215709,38,45297.78421
30.29383,38,45350.079152
22.124104,29,45390.99242
1.884432,3,45394.508221
7.087514,9,45405.804504
31.991859,40,45462.581441
12.008068,15,45482.887784
34.64021,40,45538.33116
27.970403,37,45590.575041
8.081692,11,45604.258341
30.300499,40,45660.949033
17.159316,24,45694.826713
24.548363,29,45733.066763
5.241184,7,45741.805342
32.485748,40,45796.114001
10.799853,15,45816.507283
30.18073,40,45871.658003
27.949111,40,45928.322778
30.655181,40,45979.433325
10.420723,14,45998.715112
30.10421,40,46050.962894
31.12986,40,46106.633211
33.142885,40,46161.467308
32.394972,40,46210.054125
31.124828,35,46256.975155
7.128539,8,46267.581299
6.799198,8,46278.039746
13.055915,16,46299.952397
29.39636,40,46356.371747
29.841685,40,46404.23485
31.801764,40,46451.537103
27.069255,40,46508.379344
17.347066,21,46536.969756
32.07415,40,46588.440584
29.826988,38,46640.77231
0.866276,2,46643.268827
3.998501,6,46650.895257
10.418145,13,46667.612993
30.418271,40,46716.476043
5.355556,7,46724.47734
29.015322,40,46774.346506
9.859318,11,46788.906078
31.287274,40,46845.223217
29.779678,40,46902.283837
30.781538,40,46957.548855
31.877161,40,47014.470917
28.323164,38,47066.935231
29.633452,40,47123.598671
10.543597,14,47142.791341
22.657556,28,47181.826942
11.333333,14,47198.662127
24.983037,35,47247.014304
29.993385,40,47304.370323
7.0,9,47314.711321
3.486153,5,47320.133881
17.548798,20,47347.521211
29.19346,37,47398.570918
15.887472,21,47426.580724
28.425982,40,47483.347584
29.99221,40,47540.362439
33.876339,40,47594.718983
31.593852,40,47651.497758
33.294285,40,47708.213331
29.660484,40,47764.680988
29.950025,40,47821.558013
5.882956,7,47830.348051
4.683964,6,47838.042007
28.704164,40,47894.529666
4.192012,6,47902.18166
28.554561,40,47957.505068
29.112293,40,48013.989659
16.461626,21,48041.285516
29.220142,40,48094.978693
3.222222,5,48100.42161
33.486561,40,48155.924824
33.222437,40,48211.968586
1.842386,3,48215.581033
13.145506,15,48235.843167
12.081684,16,48257.826317
35.836561,40,48314.471246
2.640625,4,48319.389023
14.039185,15,48335.185433
5.354057,7,48344.339846
29.517067,35,48391.355173
14.75282,18,48415.783898
12.801196,16,48436.745405
25.275913,32,48481.625105
28.158923,40,48538.753974
23.922825,30,48575.870101
3.003096,4,48580.541358
18.635241,22,48608.283882
3.247407,5,48613.6016
33.715322,40,48669.445474
18.567492,24,48702.875552
30.689604,40,48759.636402
20.815723,25,48792.333143
30.906071,40,48848.62965
29.750519,40,48902.201035
28.044445,40,48958.190353
15.500108,19,48984.050231
27.300177,35,49034.092031
31.488437,40,49090.373774
29.586278,39,49145.801471
28.338588,40,49202.603512
34.823959,40,49257.52085
10.373554,13,49275.147584
2.749756,4,49280.032834
29.733302,40,49336.86967
8.316347,12,49350.316795
2.772656,4,49354.474986
13.992713,17,49376.542308
29.290887,40,49433.39943
31.501244,40,49489.750905
24.551657,33,49536.309276
4.994038,7,49545.13445
6.418005,9,49556.570895
14.58854,19,49581.443839
2.528864,4,49586.65103
6.172533,8,49596.788465
18.59346,23,49628.600624
8.111713,9,49639.60067
32.387479,40,49694.456702
31.889107,40,49747.50539
28.751564,40,49804.236765
28.86919,37,49856.082063
28.872616,33,49901.79735
32.986926,40,49956.641221
32.757745,40,50012.918287
21.350281,29,50053.604888
32.619934,40,50107.990772
12.193511,14,50126.832176
23.901911,27,50163.103915
6.461626,9,50174.721831
29.783036,40,50230.621082
18.261488,21,50259.105774
30.681956,40,50314.350859
29.28426,40,50371.094445
29.62177,40,50428.075716
34.25978,40,50484.305207
31.893048,39,50539.307962
14.560815,21,50562.746903
30.863292,40,50615.825341
13.988414,17,50638.936197
16.256585,20,50664.315066
11.285702,15,50684.739577
8.323814,11,50699.356329
30.077667,40,50755.930111
30.777139,40,50809.061749
30.558373,40,50866.112492
32.460127,40,50921.052781
6.427653,9,50932.744249
33.004213,40,50985.723371
8.859318,10,50998.497257
17.465107,22,51028.982651
34.31904,40,51081.963773
30.483711,40,51135.537398
14.398501,19,51161.942701
13.191617,17,51185.18801
7.699115,10,51198.106936
21.237739,24,51231.284738
31.172593,40,51287.866921
29.614838,40,51345.115111
28.819764,40,51401.272371
9.308407,12,51413.884663
28.337094,40,51465.426006
33.372975,40,51521.588011
10.878844,12,51537.02293
31.597482,40,51594.008975
31.613187,40,51643.141645
31.488213,40,51699.139209
23.005614,27,51736.337576
20.324813,22,51766.02726
30.402934,40,51823.092629
28.571573,40,51877.246407
29.516347,40,51931.492916
15.858672,19,51958.235312
29.334476,40,52006.623964
32.971999,40,52061.048849
6.859318,8,52071.284465
30.346669,40,52128.132035
20.542115,26,52163.441809
33.401629,40,52217.214482
33.864698,40,52273.275527
23.998501,31,52316.041814
29.386968,35,52365.163246
32.595266,40,52422.297338
16.661626,21,52450.883452
30.677297,40,52507.751147
10.632449,12,52522.63316
25.403534,32,52567.769678
2.420045,4,52572.479498
8.798501,12,52588.614511
11.302413,15,52607.795991
29.760205,36,52650.668253
26.785308,34,52697.895483
30.756444,40,52753.39689
29.1137,40,52808.965315
18.12331,23,52840.311085
14.634707,17,52863.338733
28.526993,40,52912.593352
5.13116,7,52921.433373
28.334787,40,52978.379998
31.591849,40,53027.562362
7.219486,10,53040.714113
32.73835,39,53094.720325
30.787375,40,53150.426129
20.369082,25,53184.886871
30.948345,40,53241.278403
35.715077,40,53295.919935
20.845908,27,53333.615706
32.91031,40,53387.325842
14.184498,18,53412.085029
14.703353,19,53438.608285
19.854111,25,53473.065346
31.904186,40,53529.797574
30.174418,40,53586.881385
30.234169,40,53643.845727
21.126793,26,53678.618169
22.860233,28,53717.46399
14.418961,19,53744.026726
33.813785,40,53796.988939
29.483095,40,53852.665633
32.022481,40,53907.932062
27.960815,40,53954.619827
10.050182,12,53970.870844
32.369751,40,54024.117231
31.816804,40,54080.498232
30.858188,40,54131.626782
34.10337,40,54187.241781
17.882442,22,54217.439712
30.001121,40,54274.254704
12.149559,15,54294.330977
31.030398,40,54351.272366
25.408874,32,54396.214245
30.390707,40,54452.403557
28.919937,35,54498.30203
29.231403,33,54543.879177
31.127144,40,54600.189901
32.642871,40,54655.088244
19.619373,24,54687.837725
21.855891,27,54724.921499
9.039185,10,54737.003316
24.324558,29,54776.899577
34.293336,40,54832.589665
17.051258,21,54860.79537
10.120314,12,54876.525241
4.039209,5,54882.320905
34.632557,40,54938.620022
32.140349,40,54994.845341
33.932255,40,55050.731842
24.140289,32,55095.573307
14.858436,16,55116.032601
8.973444,12,55131.247829
1.707864,3,55134.650366
2.648877,4,55139.344029
31.254169,40,55195.604144
31.595983,40,55252.070957
4.822222,7,55260.788165
31.642118,40,55317.407361
9.608691,12,55331.796713
29.747924,40,55388.535664
32.800619,40,55442.608157
32.943454,40,55495.229108
11.636744,15,55515.64034
29.135922,40,55571.238515
31.751636,40,55626.968928
17.303596,21,55654.230829
23.30607,29,55693.842069
29.33438,40,55749.900744
32.878669,39,55803.009042
29.62244,40,55858.755879
26.294029,31,55900.823907
31.18226,40,55957.675636
30.508519,40,56014.745634
20.98354,26,56047.936026
30.754175,40,56104.34981
30.904449,40,56159.025129
9.318307,12,56175.120842
16.828851,22,56205.617837
8.080383,11,56218.685729
12.0,16,56234.405498
30.501872,40,56290.281366
29.930291,40,56345.358361
33.523442,40,56399.915876
31.169578,40,56453.581394
33.955238,40,56509.811857
15.755556,20,56537.234565
16.971938,22,56566.630855
7.815471,10,56579.141564
35.914051,40,56633.756588
31.03582,40,56689.766354
32.666656,39,56743.511367
25.966033,31,56785.745616
22.190968,28,56824.696074
33.647115,40,56876.586531
25.000424,30,56917.374973
12.945861,16,56937.175267
32.21263,40,56992.474985
33.479648,40,57048.098202
30.557496,40,57104.687273
13.875332,17,57126.757397
30.258626,38,57178.728763
32.136496,40,57226.521806
30.613223,40,57281.412422
28.488151,40,57337.542286
8.039185,9,57349.076688
15.260578,18,57372.675977
30.240545,40,57428.999976
29.72164,38,57481.429911
4.305856,5,57487.054899
4.528641,6,57493.286968
33.13546,40,57543.201517
10.48236,14,57561.747216
30.847048,40,57617.633788
29.910253,40,57673.778711
25.227121,30,57714.405015
33.8572,40,57770.44792
32.93237,40,57825.553414
23.414455,30,57866.51442
7.992269,9,57878.129625
32.477142,40,57933.663589
33.890554,40,57987.22827
35.297554,39,58040.046119
8.777945,11,58055.161299
14.398501,19,58081.699032
29.508103,40,58137.708591
32.432445,40,58193.570192
6.261768,9,58205.682648
29.928736,40,58262.791018
14.435854,17,58285.991617
33.856585,40,58340.23198
29.357548,40,58390.226943
29.386076,40,58437.767791
22.05744,26,58474.270314
27.534546,40,58530.641842
18.015726,19,58556.478427
14.300811,17,58579.493759
30.931242,40,58636.194702
14.417408,18,58661.124673
6.768364,8,58671.364408
20.457293,25,58704.110153
35.316452,40,58757.246723
33.103137,40,58813.531751
7.903201,9,58823.313938
32.851824,40,58878.75483
28.360013,40,58924.680154
32.084411,40,58980.304541
12.680917,15,59000.394013
27.145428,32,59045.021816
14.75282,18,59066.858258
31.284793,40,59116.21685
32.473637,40,59171.653798
30.706237,40,59228.553833
31.874577,40,59284.442866
29.841057,40,59338.935915
28.20376,40,59396.120088
10.483695,12,59412.417845
31.646406,40,59469.339058
29.731123,40,59520.315825
17.718076,22,59550.699777
12.460922,17,59573.678961
29.372449,35,59621.984262
13.334584,16,59641.79161
29.882709,40,59698.439069
32.600978,40,59754.243602
13.786307,17,59777.025928
9.576279,12,59792.944507
