#{"t_start": 1742960047.5558255, "env_id": "highway-v0"}
r,l,t
29.313704,40,3301.170824
28.003368,40,3311.506223
27.536701,40,3321.95297
28.55931,40,3332.303516
30.027481,40,3342.198226
30.159314,40,3351.744904
26.981533,40,3361.381769
29.627481,40,3371.15968
16.2479,20,3376.101135
16.039185,17,3380.374937
14.345535,16,3384.228208
27.381538,40,3394.132654
1.839988,3,3394.794032
27.360815,40,3404.189192
28.505853,40,3413.937984
7.513086,11,3417.179189
27.154474,40,3429.016906
5.094143,8,3431.319356
28.95604,40,3443.070042
31.715103,40,3454.811505
26.981538,40,3466.721109
16.043366,23,3473.544013
27.094148,40,3484.794783
31.977641,40,3496.474985
27.626683,40,3508.303987
20.201826,31,3517.486671
27.114843,40,3529.422989
13.218867,18,3534.623646
27.11637,40,3546.586487
29.134541,40,3557.576972
27.092626,40,3567.66152
7.928637,9,3569.889006
27.114866,40,3579.955868
26.71637,40,3590.135536
8.294148,13,3593.096475
27.515807,40,3604.460064
27.094148,40,3616.130209
27.805259,40,3627.541522
27.494148,40,3639.250634
27.514871,40,3650.988794
16.482278,22,3657.455417
16.590764,18,3662.687373
27.116354,40,3674.514132
29.027481,40,3686.297943
27.694011,40,3698.163517
18.992269,20,3703.903022
29.203208,40,3715.585613
28.449539,40,3727.368083
27.669201,40,3738.868146
26.936568,40,3749.552582
26.802698,40,3759.73727
32.86961,40,3769.927257
27.113109,40,3780.492908
28.113367,40,3792.728015
14.212608,16,3797.532185
27.760815,40,3809.162625
31.805256,40,3820.869818
28.493349,40,3832.519263
2.639988,4,3833.633176
29.291586,40,3845.100872
26.824811,40,3857.026302
31.513238,40,3868.777692
1.77629,3,3869.598917
27.094148,40,3881.225184
26.981533,40,3893.165559
29.181122,40,3904.792703
29.336701,40,3916.36393
29.888208,40,3928.175916
29.3829,40,3938.548305
27.671902,40,3948.732327
28.090715,40,3958.999426
7.461412,10,3961.492453
1.666667,3,3962.208173
7.108247,9,3964.383914
3.2,5,3965.554465
29.49264,40,3975.688284
27.308248,40,3987.305979
27.892652,40,3998.950822
28.712374,40,4010.914531
27.113103,40,4022.886653
26.805259,40,4034.869873
10.993507,12,4038.23627
15.649704,23,4045.047483
27.492649,40,4056.942632
31.701896,40,4068.621156
9.039185,10,4071.493095
27.158149,40,4083.379361
30.069888,40,4095.249071
7.548565,10,4098.194423
27.890236,40,4110.049065
27.330473,40,4120.526713
26.870688,39,4130.797143
26.960815,40,4141.128334
31.75926,40,4151.230211
29.753421,40,4163.561603
14.66707,19,4169.173916
29.948821,40,4181.176845
3.95032,5,4182.646756
8.93803,12,4186.229859
7.039185,8,4188.59507
29.11637,40,4200.603236
26.825977,40,4212.680737
27.824741,40,4224.724391
30.975176,40,4236.657229
29.71637,40,4248.322263
27.180296,40,4260.173666
26.95931,40,4271.971747
26.891955,40,4283.748847
27.337904,40,4295.557879
19.027481,28,4302.855165
14.270034,21,4308.30208
