#{"t_start": 1742783048.3153129, "env_id": "merge-v0"}
r,l,t
3.947389,5,799.887798
4.027778,5,800.438928
5.761209,7,801.262991
5.792389,7,802.093596
10.139875,12,803.608775
5.706925,7,804.440733
5.780723,7,805.232368
10.139875,12,806.697245
10.646709,12,808.195164
10.139875,12,809.70686
4.756764,6,810.38651
3.900098,5,810.952886
3.04879,4,811.435313
10.563375,12,812.916157
10.139875,12,814.357657
6.580387,8,815.305904
5.722759,7,816.131045
5.694982,7,816.996732
5.861111,7,817.834504
3.914788,5,818.44918
4.778315,6,819.128051
6.088168,8,820.108902
10.223208,12,821.586584
10.19543,12,823.008391
10.139875,12,824.46036
7.373029,9,825.595348
3.088889,4,826.061599
2.998121,4,826.544718
11.0,12,827.922284
4.818036,6,828.638845
6.571325,8,829.607082
5.694982,7,830.492997
10.618931,12,831.905765
5.663721,7,832.762337
4.85861,6,833.504964
3.821325,5,834.07596
10.139875,12,835.64169
10.139875,12,837.067414
6.580387,8,838.080166
5.706925,7,838.866167
3.068148,4,839.339925
11.0,12,840.796128
4.778315,6,841.455522
5.861111,7,842.271026
5.694982,7,843.126167
3.929147,5,843.696806
10.139875,12,845.153231
3.144444,4,845.626309
10.139875,12,847.115075
4.831454,6,847.862954
3.965457,5,848.443612
5.780723,7,849.247131
5.780723,7,850.10262
3.965457,5,850.715334
3.111111,4,851.187166
10.139875,12,852.70667
5.76386,7,853.56218
4.767168,6,854.267038
10.139875,12,855.738931
6.133774,8,856.722149
2.983431,4,857.196628
5.719721,7,858.018029
4.790258,6,858.734123
3.068148,4,859.199868
4.850501,6,859.915559
5.711613,7,860.73118
10.139875,12,862.158281
5.861111,7,862.968147
4.737991,6,863.648656
4.845814,6,864.36399
4.012593,5,864.954899
3.947389,5,865.548157
6.590098,8,866.525428
10.139875,12,867.994933
5.761209,7,868.827049
10.19543,12,870.291488
3.095926,4,870.771901
5.818148,7,871.628409
5.803676,7,872.452232
10.167653,12,873.930717
8.984121,11,875.242839
5.694982,7,876.091598
10.139875,12,877.542338
6.775277,8,878.516529
6.590098,8,879.50193
3.886388,5,880.092525
10.139875,12,881.562515
6.611648,8,882.486778
10.139875,12,883.951198
3.914788,5,884.507081
10.139875,12,886.008876
3.914788,5,886.54854
4.845814,6,887.286606
4.027778,5,887.863928
10.139875,12,889.240875
6.143594,8,890.235495
10.139875,12,891.686032
3.947389,5,892.285276
