#{"t_start": 1745810742.5972137, "env_id": "highway-v0"}
r,l,t
14.080253,16,3809.003171
19.896123,23,3814.184925
10.514437,13,3817.114987
6.736811,8,3818.925663
22.162649,26,3824.725149
12.02674,13,3827.638441
33.563231,40,3836.537712
7.482135,9,3838.539105
13.904611,15,3841.903898
37.107252,40,3850.815182
23.804281,27,3856.919846
34.734013,40,3865.636632
33.464681,40,3874.236863
22.56598,24,3879.358842
18.136111,21,3883.89774
15.570466,18,3887.767547
29.109811,32,3894.620669
22.510741,26,3900.20367
13.155865,16,3903.656884
18.885619,20,3907.947043
34.586496,40,3916.604005
38.037973,40,3925.193309
4.072458,5,3926.289427
36.550677,40,3934.850858
22.894387,27,3940.657741
20.351927,22,3945.384583
8.923038,11,3947.736092
17.412469,19,3951.827201
3.438755,5,3952.966664
31.349101,40,3961.55116
32.752809,40,3970.173247
34.6104,40,3978.804656
36.971283,40,3987.453188
38.251772,40,3996.075038
36.608389,40,4004.656734
36.299855,40,4013.354818
11.371278,13,4016.161029
5.614238,7,4017.673843
18.878414,22,4022.404877
15.420314,17,4026.045151
20.434734,25,4031.44226
8.814305,10,4033.562765
35.416042,40,4042.188254
1.86221,3,4042.831194
20.195961,24,4047.975748
7.730156,9,4049.911094
30.665058,40,4058.489962
15.851628,19,4062.562432
17.039185,18,4066.457341
30.563957,33,4073.597846
18.564363,21,4078.117287
13.656091,15,4081.375871
35.811802,40,4090.025593
10.954788,13,4092.779758
29.394165,34,4100.092756
25.077168,29,4106.305676
2.904755,4,4107.173227
13.057844,15,4110.411407
7.565339,9,4112.343409
21.356358,32,4119.195054
11.886967,14,4122.210634
1.776279,3,4122.856428
36.740265,40,4131.400038
12.278849,14,4134.409591
8.506876,11,4136.791689
30.924498,40,4145.431889
33.190071,38,4153.56009
36.031445,40,4162.126605
11.199073,13,4164.941271
10.966963,13,4167.719608
14.432042,16,4171.167047
36.029721,40,4179.787991
32.397222,40,4188.298118
33.764347,40,4196.875124
32.027462,40,4205.37987
32.974001,39,4213.768392
38.087237,40,4222.342016
23.303445,26,4227.938595
6.505852,8,4229.663638
30.45122,33,4236.674725
6.137368,7,4238.17224
19.506706,21,4242.672725
14.084882,17,4246.307927
6.544745,8,4248.025177
4.661778,6,4249.320328
38.471163,40,4257.869213
8.792436,10,4260.020425
12.01122,14,4263.006872
7.053548,9,4264.938753
31.092649,40,4273.591026
33.70859,40,4282.19639
7.967604,10,4284.35514
16.948797,19,4288.447438
13.302497,16,4291.894729
3.95032,5,4292.979524
18.789162,21,4297.495631
29.272415,33,4304.623694
6.635039,8,4306.348394
5.660133,7,4307.870018
10.567475,12,4310.468711
13.043337,16,4313.933277
30.834957,33,4321.150495
33.188062,40,4329.743328
36.468776,40,4338.37185
33.079627,40,4347.046888
20.161712,22,4351.782774
13.171278,15,4354.995311
18.518251,21,4359.547548
9.016963,10,4361.688914
5.991371,7,4363.20421
13.747823,15,4366.437798
26.946143,29,4372.678204
16.880161,19,4376.70237
33.322725,37,4384.576128
7.782097,10,4386.719348
5.522386,7,4388.23097
36.301643,40,4396.791581
27.344101,29,4403.005466
23.5684,28,4408.99889
7.569909,9,4410.939285
34.436508,40,4419.546608
22.785539,28,4425.480024
36.002024,40,4434.034197
12.191364,14,4437.046815
1.927645,3,4437.702842
14.924143,17,4441.361997
28.291421,31,4448.018865
24.308632,27,4453.846035
10.635961,12,4456.429986
13.792266,15,4459.726497
18.011827,20,4464.037042
12.506008,15,4467.247933
34.057405,40,4475.865074
15.772779,17,4479.553134
6.239952,8,4481.289596
35.259667,40,4489.842408
1.97209,3,4490.488583
4.672448,6,4491.783524
23.615875,30,4498.276359
33.044819,40,4506.862442
16.502539,19,4510.956159
9.134644,11,4513.343023
30.719391,32,4520.203716
13.756288,15,4523.430578
25.921795,30,4529.897862
5.016967,6,4531.189223
14.108657,18,4535.067004
7.858934,9,4536.996589
17.206603,19,4541.041096
11.206834,12,4543.583318
21.403575,23,4548.555014
14.399441,18,4552.3809
32.396452,40,4560.96895
18.014482,20,4565.27332
15.759011,20,4569.56034
18.575002,23,4574.517597
24.282081,32,4581.435884
25.624435,33,4588.461206
14.126834,17,4592.107658
6.39476,8,4593.826725
19.643036,21,4598.307187
20.477664,24,4603.476631
8.039185,9,4605.400181
24.233981,28,4611.450284
17.02279,18,4615.329651
9.751732,13,4618.098969
28.109116,35,4625.62567
13.235108,15,4628.869476
33.211022,40,4637.45827
10.311713,12,4640.038073
16.737355,24,4645.211905
32.503172,40,4653.867284
5.306099,7,4655.382035
19.111914,25,4660.771815
3.725482,5,4661.853186
27.007484,29,4668.051945
13.747638,15,4671.277417
37.648897,40,4679.892433
14.483304,16,4683.327338
34.764786,40,4691.927329
30.166793,40,4700.560934
34.967304,39,4708.901254
34.432658,39,4717.365964
34.642011,40,4725.99305
5.973431,8,4727.700455
34.229524,40,4736.205154
35.443539,40,4744.801614
21.679727,24,4749.962366
14.167942,16,4753.421172
32.405422,35,4760.92549
9.937097,13,4763.70527
34.812207,40,4772.310727
31.270311,40,4780.949739
36.88876,39,4789.312233
31.625033,40,4797.869955
37.495503,40,4806.517363
9.147638,10,4808.658032
15.501768,17,4812.362439
23.87698,27,4818.170611
31.512215,40,4826.734585
20.282998,22,4831.482574
35.038631,40,4840.082801
35.525253,40,4848.76137
32.48139,40,4857.394426
34.636488,40,4865.993655
36.192078,40,4874.658538
31.052262,35,4882.164437
8.70202,10,4884.310789
16.568435,18,4888.215842
14.136074,16,4891.659295
36.833326,40,4900.2646
29.718149,37,4908.181874
12.667878,15,4911.430725
4.579378,6,4912.740703
35.74146,40,4921.360193
10.725338,12,4923.964837
34.583651,40,4932.599948
6.971279,8,4934.322835
6.926834,8,4936.032761
13.434601,15,4939.239619
17.054949,20,4943.531249
35.02661,40,4952.158699
13.032904,15,4955.362715
35.241729,40,4963.920128
19.25895,22,4968.630972
37.721396,40,4977.198864
27.172763,29,4983.458782
17.949056,19,4987.531064
37.364901,40,4996.106797
